source	reference	sentA	sentB	modification_type	sentA_sem_changed	BLEU_sentA_sem_changed	BLEU_sentA	BLEU_sentB	CHRF_sentA_sem_changed	CHRF_sentA	CHRF_sentB	COMET-20_sentA_sem_changed	COMET-20_sentA	COMET-20_sentB	COMET-22_sentA_sem_changed	COMET-22_sentA	COMET-22_sentB	COMET-5LANGS-NOISE_sentA_sem_changed	COMET-5LANGS-NOISE_sentA	COMET-5LANGS-NOISE_sentB	COMET-5LANGS-NO-NOISE_sentA_sem_changed	COMET-5LANGS-NO-NOISE_sentA	COMET-5LANGS-NO-NOISE_sentB	COMET-6LANGS-NOISE_sentA_sem_changed	COMET-6LANGS-NOISE_sentA	COMET-6LANGS-NOISE_sentB	COMET-6LANGS_sentA_sem_changed	COMET-6LANGS_sentA	COMET-6LANGS_sentB	COMET-GSW-XLMR-NOISE_sentA_sem_changed	COMET-GSW-XLMR-NOISE_sentA	COMET-GSW-XLMR-NOISE_sentB	COMET-GSW-XLMR_sentA_sem_changed	COMET-GSW-XLMR_sentA	COMET-GSW-XLMR_sentB	COMET-QE-20_sentA_sem_changed	COMET-QE-20_sentA	COMET-QE-20_sentB	COMET-QE-KIWI-5LANGS-NOISE_sentA_sem_changed	COMET-QE-KIWI-5LANGS-NOISE_sentA	COMET-QE-KIWI-5LANGS-NOISE_sentB	COMET-QE-KIWI-5LANGS-NO-NOISE_sentA_sem_changed	COMET-QE-KIWI-5LANGS-NO-NOISE_sentA	COMET-QE-KIWI-5LANGS-NO-NOISE_sentB	COMET-QE-KIWI-6LANGS-NOISE_sentA_sem_changed	COMET-QE-KIWI-6LANGS-NOISE_sentA	COMET-QE-KIWI-6LANGS-NOISE_sentB	COMET-QE-KIWI-6LANGS_sentA_sem_changed	COMET-QE-KIWI-6LANGS_sentA	COMET-QE-KIWI-6LANGS_sentB	COMET-QE-KIWI-GSW-NOISE_sentA_sem_changed	COMET-QE-KIWI-GSW-NOISE_sentA	COMET-QE-KIWI-GSW-NOISE_sentB	COMET-QE-KIWI-GSW-NO-NOISE_sentA_sem_changed	COMET-QE-KIWI-GSW-NO-NOISE_sentA	COMET-QE-KIWI-GSW-NO-NOISE_sentB	COMET-QE-KIWI_sentA_sem_changed	COMET-QE-KIWI_sentA	COMET-QE-KIWI_sentB	COMET-QE-KIWI-XLMR-NOISE_sentA_sem_changed	COMET-QE-KIWI-XLMR-NOISE_sentA	COMET-QE-KIWI-XLMR-NOISE_sentB	COMET-QE-KIWI_XLMR-NO-NOISE_sentA_sem_changed	COMET-QE-KIWI_XLMR-NO-NOISE_sentA	COMET-QE-KIWI_XLMR-NO-NOISE_sentB	COMET-XLMR-FT_sentA_sem_changed	COMET-XLMR-FT_sentA	COMET-XLMR-FT_sentB	COMET-XLMR-NOISE_sentA_sem_changed	COMET-XLMR-NOISE_sentA	COMET-XLMR-NOISE_sentB
Deptford road crash: Cyclist dies in collision with car	Verchehrsunfall bi Deptford	Strosseunfall in Deptford: Radfahrer stirbt bi Kollision mit Auto	Verkehrsunfall in Deptford: Radfahrer stirbt bi Zämestoss mit Auto	deletion	Radfahrer stirbt bi Kollision mit Auto	8.12	4.99	4.99	0.0	4.1	16.26	-1.5027849674224854	-0.9963166117668152	-1.3060238361358645	0.5097653865814209	0.6181548237800598	0.5545198321342468	-0.5680302977561951	0.277808278799057	-0.2196546643972396	-1.158125400543213	-0.1280016005039215	-0.7090453505516052	-0.5770098567008972	0.34015953540802	0.2556058168411255	-1.3091793060302734	0.1266278326511383	-0.1466032713651657	-0.5485372543334961	-0.1046416312456131	-0.2104385942220688	-0.7731164693832397	0.0345027819275856	-0.0820859521627426	0.2884668707847595	0.6332554817199707	0.278172880411148	0.6928545236587524	0.7542110681533813	0.5732079744338989	0.4772468209266662	0.5890248417854309	0.2854964137077331	0.4690290987491607	0.668182909488678	0.5908589959144592	0.2362985461950302	0.6449039578437805	0.5770103931427002	0.6263251900672913	0.6801968216896057	0.6363818645477295	0.6499350070953369	0.7433950901031494	0.6739431023597717	0.7037016153335571	0.8023076057434082	0.6685491800308228	0.4952852129936218	0.6515478491783142	0.5269133448600769	0.1764726340770721	0.5127995014190674	0.1877391189336776	-1.9473799467086792	-1.3696008920669556	-1.7972307205200195	-1.187505841255188	-0.3875275552272796	-0.7861490249633789
Deptford road crash: Cyclist dies in collision with car	Verchehrsunfall bi Deptford	Verchersunfall in Deptford: Velofahrer stirbt bi Zämestoss mit Auto	Verkehrsunfall in Deptford: Radfahrer stirbt bi Zämestoss mit Auto	insertion	Verchersunfall in Deptford: Velofahrer stirbt nöd bi Zämestoss mit Auto	4.46	4.99	4.99	28.46	28.46	16.26	-1.2761621475219729	-1.2725212574005127	-1.3060238361358645	0.5406528115272522	0.5682979226112366	0.5545198321342468	0.1290835589170456	0.2617426216602325	-0.2196546643972396	-0.5909746885299683	-0.2065732330083847	-0.7090453505516052	0.2855366170406341	0.373668372631073	0.2556058168411255	0.0113891828805208	0.0806004032492637	-0.1466032713651657	-0.0440846979618072	0.0123097598552703	-0.2104385942220688	0.0764351487159729	0.0767044723033905	-0.0820859521627426	-0.4930482804775238	-0.1665890663862228	0.278172880411148	0.5888538360595703	0.5947234630584717	0.5732079744338989	0.2404560148715973	0.4579565823078155	0.2854964137077331	0.5618595480918884	0.6208516359329224	0.5908589959144592	0.4896603524684906	0.5832370519638062	0.5770103931427002	0.5848066210746765	0.6126297116279602	0.6363818645477295	0.6393356323242188	0.6796801090240479	0.6739431023597717	0.5007749199867249	0.5330141186714172	0.6685491800308228	0.4189944863319397	0.3983045816421509	0.5269133448600769	-1.0513336658477783	-0.0049766339361667	0.1877391189336776	-1.9261330366134644	-1.6062726974487305	-1.7972307205200195	-0.9124132394790648	-0.7690423727035522	-0.7861490249633789
A cyclist has died in a collision involving a car in London.	En Velofahrer isch binere Kollision mit eme Auto in London gstorbe.	Bimene Zämestoß mit eme Auto isch in London en Radfahrer ums Läbe choo.	Bimne Zämestoss miteme Auto isch in London en Velofahrer ums Läbe cho.	insertion	Bimene unglaubliche Zämestoß mit eme Auto isch in London en Radfahrer ums Läbe choo.	13.38	14.46	8.13	5.45	3.65	3.64	-1.2187799215316772	-1.2388341426849363	-1.0510385036468506	0.3647243976593017	0.4047134220600128	0.421843945980072	-0.1949871629476547	-0.1246558353304863	-0.292703777551651	-1.259756088256836	-1.1336569786071775	-1.2897655963897705	0.341303139925003	0.4798371493816376	0.3018146157264709	0.1786447167396545	0.3860104084014892	0.020430414006114	0.3094784021377563	0.3478186130523681	0.2817437052726745	0.210850179195404	0.2319343537092209	0.1851655095815658	-1.6078290939331057	-1.7119511365890503	-1.707438826560974	-0.6684707403182983	-0.233011320233345	-0.8051561713218689	-1.822746992111206	-1.5527241230010986	-1.854853868484497	0.5265177488327026	0.5578613877296448	0.1028370335698127	0.1366858780384063	0.3264163434505462	-0.4922193586826324	0.5023388266563416	0.4797819554805755	0.4144668281078338	0.4950009286403656	0.4738793671131134	0.3255942463874817	0.2829795181751251	0.2917958796024322	0.3449389040470123	-0.7874118685722351	-0.8541838526725769	-1.1949886083602903	-2.1222357749938965	-2.092733860015869	-2.120715618133545	-1.1379183530807495	-1.135823369026184	-1.3067626953125	-0.9170231223106384	-0.5924220085144043	-0.9360865354537964
A cyclist has died in a collision involving a car in London.	En Velofahrer isch binere Kollision mit eme Auto in London gstorbe.	Bimene Zämestoß mit eme Auto isch in London en Radfahrer ums Läbe choo.	Bimene Zämmestoss mit em Auto isch in London en Radfahrer ums Läbe cho.	substitution	Bimene Zämestoß mit eme Flugzüg isch in London en Radfahrer ums Läbe choo.	8.89	14.46	7.47	5.45	3.65	14.65	-1.3204314708709717	-1.2388341426849363	-1.2365154027938845	0.3453271090984344	0.4047134220600128	0.4632757604122162	-0.5150468945503235	-0.1246558353304863	-0.4743722975254059	-1.237823486328125	-1.1336569786071775	-1.3442246913909912	0.3063497543334961	0.4798371493816376	0.3568609058856964	0.0405839420855045	0.3860104084014892	0.0661200135946273	0.2736217081546783	0.3478186130523681	0.289286732673645	0.1929826587438583	0.2319343537092209	0.1562899649143219	-1.761905550956726	-1.7119511365890503	-1.7452996969223022	-0.999459981918335	-0.233011320233345	-0.6059007048606873	-1.747123956680298	-1.5527241230010986	-1.857151746749878	0.366084486246109	0.5578613877296448	0.2274447828531265	0.1136204823851585	0.3264163434505462	-0.2741118371486664	0.4799575507640838	0.4797819554805755	0.4117620289325714	0.507694661617279	0.4738793671131134	0.3662193715572357	0.2715830504894256	0.2917958796024322	0.3603813648223877	-1.27285897731781	-0.8541838526725769	-1.1217886209487915	-2.099034309387207	-2.092733860015869	-2.097196578979492	-1.0930075645446775	-1.135823369026184	-1.3482762575149536	-1.075853943824768	-0.5924220085144043	-0.7176848649978638
A cyclist has died in a collision involving a car in London.	En Velofahrer isch binere Kollision mit eme Auto in London gstorbe.	Bimene Zämestoß mit eme Auto isch in London en Radfahrer ums Läbe choo.	En Radfahrer isch bimene Zämestoss mit eme Auto in London ums Läbe cho.	insertion	Bimene unnötige Zämestoß mit eme Auto isch in London en Radfahrer ums Läbe choo.	13.38	14.46	29.9	3.65	3.65	9.12	-1.2142932415008545	-1.2388343811035156	-1.1808457374572754	0.3990726172924042	0.404713362455368	0.459255188703537	0.1010752543807029	-0.1246554777026176	-0.4369483292102813	-0.8826821446418762	-1.1336568593978882	-1.2231501340866089	0.4383704662322998	0.4798372089862823	0.4285239577293396	0.3586412370204925	0.3860105276107788	0.2136783450841903	0.3455145955085754	0.3478186726570129	0.3360385298728943	0.2634709775447845	0.2319344729185104	0.2213802188634872	-1.6245001554489136	-1.7119512557983398	-1.7372205257415771	-0.1312149316072464	-0.2330120503902435	-0.7739551067352295	-1.451756715774536	-1.552725315093994	-1.884565353393555	0.5779544115066528	0.5578616261482239	0.2649664878845215	0.4376926124095917	0.3264169991016388	-0.0938680246472358	0.5490250587463379	0.4797821342945099	0.3826431930065155	0.5559664964675903	0.4738795459270477	0.3211593329906463	0.2906252443790436	0.2917957305908203	0.5042397379875183	-1.026384949684143	-0.8541843891143799	-0.4439366161823272	-2.0821125507354736	-2.092734098434448	-2.099505424499512	-1.0540446043014526	-1.1358226537704468	-1.0531715154647827	-0.7118350863456726	-0.5924197435379028	-0.1011612862348556
A cyclist has died in a collision involving a car in London.	En Velofahrer isch binere Kollision mit eme Auto in London gstorbe.	Bimene Zämestoß mit eme Auto isch in London en Radfahrer ums Läbe choo.	En Radfahrer isch bime Zämestoss mit eme Auto in London ums Läbe cho.	substitution	Bimene Zämestoß mit eme Auto isch in Paris en Radfahrer ums Läbe choo.	12.57	14.46	29.9	3.66	3.65	9.09	-1.2229984998703003	-1.2388343811035156	-1.207810640335083	0.4082154631614685	0.404713362455368	0.462480217218399	-0.0658853277564048	-0.1246554777026176	-0.3517896831035614	-1.018155217170715	-1.1336568593978882	-1.2349337339401243	0.4465427994728088	0.4798372089862823	0.3765456080436706	0.351809948682785	0.3860105276107788	0.1101073250174522	0.3062601089477539	0.3478186726570129	0.3241836428642273	0.1985101848840713	0.2319344729185104	0.2058299332857132	-1.732429027557373	-1.7119512557983398	-1.6922630071640017	-0.1007745042443275	-0.2330120503902435	-0.7977047562599182	-1.401151180267334	-1.552725315093994	-1.9030818939208984	0.5231888294219971	0.5578616261482239	0.1722419410943985	0.2488204687833786	0.3264169991016388	-0.2160608917474746	0.4839740097522735	0.4797821342945099	0.3838602304458618	0.4688463509082794	0.4738795459270477	0.3094392418861389	0.2598602473735809	0.2917957305908203	0.548552930355072	-0.9383110404014589	-0.8541843891143799	-0.469593346118927	-2.1075894832611084	-2.092734098434448	-2.1221160888671875	-1.2282365560531616	-1.1358226537704468	-0.9301053881645204	-0.6313592195510864	-0.5924197435379028	-0.1269463300704956
A cyclist has died in a collision involving a car in London.	En Velofahrer isch binere Kollision mit eme Auto in London gstorbe.	Bimne Zämestoss miteme Auto isch in London en Velofahrer ums Läbe cho.	Bimene Zämmestoss mit em Auto isch in London en Radfahrer ums Läbe cho.	deletion	Bimne Zämestoss isch in London en Velofahrer ums Läbe cho.	8.61	8.13	7.47	8.44	3.64	14.65	-1.2778749465942385	-1.051039457321167	-1.2365154027938845	0.4127443134784698	0.4218438565731048	0.4632757604122162	-1.152363419532776	-0.2927034497261047	-0.4743722975254059	-1.3684605360031128	-1.2897658348083496	-1.3442246913909912	0.1890023201704025	0.3018145263195038	0.3568609058856964	-0.2074237614870071	0.0204308815300464	0.0661200135946273	0.2197750657796859	0.2817437052726745	0.289286732673645	0.0879184603691101	0.1851653009653091	0.1562899649143219	-1.7201766967773438	-1.707438349723816	-1.7452996969223022	-1.196161866188049	-0.80515456199646	-0.6059007048606873	-1.9047834873199463	-1.854853868484497	-1.857151746749878	-0.1431215107440948	0.1028368696570396	0.2274447828531265	-0.6262726187705994	-0.4922195971012115	-0.2741118371486664	0.3048131763935089	0.414466917514801	0.4117620289325714	0.1622878015041351	0.3255942761898041	0.3662193715572357	0.3215989768505096	0.3449389040470123	0.3603813648223877	-1.303728103637695	-1.1949867010116575	-1.1217886209487915	-2.142711639404297	-2.120715618133545	-2.097196578979492	-1.385327935218811	-1.3067630529403689	-1.3482762575149536	-1.468388319015503	-0.9360840320587158	-0.7176848649978638
A cyclist has died in a collision involving a car in London.	En Velofahrer isch binere Kollision mit eme Auto in London gstorbe.	Bimne Zämestoss miteme Auto isch in London en Velofahrer ums Läbe cho.	En Radfahrer isch bimene Zämestoss mit eme Auto in London ums Läbe cho.	deletion	Bimne Zämestoss miteme Auto isch in London en Velofahrer cho.	9.01	8.13	29.9	4.05	3.64	9.12	-1.1752476692199707	-1.0510380268096924	-1.1808457374572754	0.4129335880279541	0.4218440353870392	0.459255188703537	-0.9757477045059204	-0.292703241109848	-0.4369483292102813	-1.3448450565338137	-1.2897655963897705	-1.2231501340866089	0.0804794952273368	0.3018144369125366	0.4285239577293396	-0.4990974366664886	0.0204307809472084	0.2136783450841903	0.2541292905807495	0.2817437052726745	0.3360385298728943	0.0715901404619216	0.1851652413606643	0.2213802188634872	-1.784616231918335	-1.707438588142395	-1.7372205257415771	-1.5927351713180542	-0.8051550388336182	-0.7739551067352295	-2.016789674758911	-1.854853630065918	-1.884565353393555	-0.5189337730407715	0.1028365418314933	0.2649664878845215	-1.156238675117493	-0.4922204911708832	-0.0938680246472358	0.3670746684074402	0.4144668877124786	0.3826431930065155	0.2442335337400436	0.3255943953990936	0.3211593329906463	0.3929523825645447	0.344938725233078	0.5042397379875183	-1.6304068565368652	-1.1949878931045532	-0.4439366161823272	-2.1304702758789062	-2.120715618133545	-2.099505424499512	-1.330180287361145	-1.306762933731079	-1.0531715154647827	-1.2831405401229858	-0.9360840320587158	-0.1011612862348556
A cyclist has died in a collision involving a car in London.	En Velofahrer isch binere Kollision mit eme Auto in London gstorbe.	Bimne Zämestoss miteme Auto isch in London en Velofahrer ums Läbe cho.	En Radfahrer isch bime Zämestoss mit eme Auto in London ums Läbe cho.	substitution	Bimne Zämestoss miteme Auto isch in London en Radfahrer ums Vermöge cho.	7.77	8.13	29.9	3.62	3.64	9.09	-0.9583920240402222	-1.0510380268096924	-1.207810640335083	0.45559823513031	0.4218440353870392	0.462480217218399	-0.6912849545478821	-0.292703241109848	-0.3517896831035614	-1.4024065732955933	-1.2897655963897705	-1.2349337339401243	0.1677409559488296	0.3018144369125366	0.3765456080436706	-0.3452548086643219	0.0204307809472084	0.1101073250174522	0.190367043018341	0.2817437052726745	0.3241836428642273	-0.0412604957818985	0.1851652413606643	0.2058299332857132	-1.7301729917526243	-1.707438588142395	-1.6922630071640017	-1.329793095588684	-0.8051550388336182	-0.7977047562599182	-1.959338903427124	-1.854853630065918	-1.9030818939208984	-0.0025892164558172	0.1028365418314933	0.1722419410943985	-0.6343643069267273	-0.4922204911708832	-0.2160608917474746	0.3850284516811371	0.4144668877124786	0.3838602304458618	0.3057449162006378	0.3255943953990936	0.3094392418861389	0.3571425974369049	0.344938725233078	0.548552930355072	-1.2751902341842651	-1.1949878931045532	-0.469593346118927	-2.1440978050231934	-2.120715618133545	-2.1221160888671875	-1.2504528760910034	-1.306762933731079	-0.9301053881645204	-1.408411145210266	-0.9360840320587158	-0.1269463300704956
A cyclist has died in a collision involving a car in London.	En Velofahrer isch binere Kollision mit eme Auto in London gstorbe.	Bimene Zämmestoss mit em Auto isch in London en Radfahrer ums Läbe cho.	En Radfahrer isch bimene Zämestoss mit eme Auto in London ums Läbe cho.	insertion	Bimene Zämmestoss mit em Auto isch in London en ehemalige Radfahrer ums Läbe cho.	6.92	7.47	29.9	10.91	14.65	9.12	-1.1988874673843384	-1.236515998840332	-1.1808457374572754	0.4457411468029022	0.4632788002490997	0.459255188703537	-0.5269489884376526	-0.4743721187114715	-0.4369483292102813	-1.3289471864700315	-1.3442246913909912	-1.2231501340866089	0.3282728195190429	0.3568610846996307	0.4285239577293396	0.1047480627894401	0.0661199018359184	0.2136783450841903	0.3392754197120666	0.289286732673645	0.3360385298728943	0.2100599855184555	0.1562899500131607	0.2213802188634872	-1.7345354557037354	-1.7452995777130127	-1.7372205257415771	-0.5819045305252075	-0.6059005260467529	-0.7739551067352295	-1.8266541957855225	-1.857151985168457	-1.884565353393555	0.3310850858688354	0.2274454087018966	0.2649664878845215	-0.1157611608505249	-0.2741124629974365	-0.0938680246472358	0.4458703994750976	0.4117622375488281	0.3826431930065155	0.4017306864261627	0.3662195801734924	0.3211593329906463	0.3402415215969085	0.3603816032409668	0.5042397379875183	-1.1855485439300537	-1.1217893362045288	-0.4439366161823272	-2.109058141708374	-2.097196578979492	-2.099505424499512	-1.3944095373153689	-1.3482762575149536	-1.0531715154647827	-0.9594048261642456	-0.7176856994628906	-0.1011612862348556
A cyclist has died in a collision involving a car in London.	En Velofahrer isch binere Kollision mit eme Auto in London gstorbe.	Bimene Zämmestoss mit em Auto isch in London en Radfahrer ums Läbe cho.	En Radfahrer isch bime Zämestoss mit eme Auto in London ums Läbe cho.	insertion	Bimene Zämmestoss mit em sälbstfaarende Auto isch in London en Radfahrer ums Läbe cho.	6.92	7.47	29.9	5.43	14.65	9.09	-1.263243317604065	-1.2365155220031738	-1.2078092098236084	0.433855801820755	0.4632786810398102	0.4624799191951751	-0.5765472054481506	-0.4743715822696686	-0.3517898619174957	-1.3175292015075684	-1.3442245721817017	-1.234933853149414	0.1978143006563186	0.356860876083374	0.3765455484390259	-0.1984987109899521	0.0661197006702423	0.1101075559854507	0.2199651449918747	0.2892867922782898	0.324183702468872	0.0996463969349861	0.1562900692224502	0.2058299034833908	-1.7917526960372925	-1.7452993392944336	-1.6922627687454224	-1.0128992795944214	-0.6058988571166992	-0.7977049350738525	-1.7978897094726562	-1.857151985168457	-1.9030818939208984	0.2741344273090362	0.2274452894926071	0.1722426563501358	-0.2070170193910598	-0.2741126716136932	-0.2160614579916	0.4055541157722473	0.4117621481418609	0.3838602602481842	0.3803353011608124	0.3662193119525909	0.3094395995140075	0.3195394277572632	0.3603813648223877	0.5485531687736511	-1.4348608255386353	-1.1217904090881348	-0.4695935845375061	-2.0978775024414062	-2.097196340560913	-2.1221160888671875	-1.2997690439224243	-1.3482762575149536	-0.9301052689552308	-1.011646389961243	-0.7176844477653503	-0.1269474327564239
A cyclist has died in a collision involving a car in London.	En Velofahrer isch binere Kollision mit eme Auto in London gstorbe.	En Radfahrer isch bimene Zämestoss mit eme Auto in London ums Läbe cho.	En Radfahrer isch bime Zämestoss mit eme Auto in London ums Läbe cho.	deletion	En Radfahrer isch in London ums Läbe cho.	8.59	29.9	29.9	5.92	9.12	9.09	-1.1674271821975708	-1.1808457374572754	-1.207810640335083	0.4638542532920837	0.459255188703537	0.462480217218399	-1.1358354091644287	-0.4369483292102813	-0.3517896831035614	-1.500793218612671	-1.2231501340866089	-1.2349337339401243	-0.0417719632387161	0.4285239577293396	0.3765456080436706	-0.8121743202209473	0.2136783450841903	0.1101073250174522	-0.1281031221151352	0.3360385298728943	0.3241836428642273	-0.5768806338310242	0.2213802188634872	0.2058299332857132	-1.712748408317566	-1.7372205257415771	-1.6922630071640017	-0.714802622795105	-0.7739551067352295	-0.7977047562599182	-1.9899108409881592	-1.884565353393555	-1.9030818939208984	-0.8627264499664307	0.2649664878845215	0.1722419410943985	-1.4305202960968018	-0.0938680246472358	-0.2160608917474746	-0.0631039589643478	0.3826431930065155	0.3838602304458618	-0.4735386669635772	0.3211593329906463	0.3094392418861389	0.4318612813949585	0.5042397379875183	0.548552930355072	0.1231175661087036	-0.4439366161823272	-0.469593346118927	-1.8676425218582156	-2.099505424499512	-2.1221160888671875	-1.0287096500396729	-1.0531715154647827	-0.9301053881645204	-0.2890231609344482	-0.1011612862348556	-0.1269463300704956
The latest National Hurricane Center models predict 2 to 4 inches of rainfall, with isolated amounts up to 6 inches in the Mogollon Rim of Arizona.	Die neuste Modäll vom National Hurricane Center tüend Neiderschlagmängene vo zwei bis vier Zoll voruus, mit vereinzelte Mängene vo bis zu 6 Zoll im Mongollon Rim vo Arizona.	Die neuste Modell vom National Hurricane Center prognostizieret 5 bis 10 Zentimeter Niderschlag mit vereinzlet bis zu 15 Santimeter im Mogollon Rim vo Arizona.	Di neuste Modäll vom National Hurricane Center säged 2 bis 4 Zoll Niderschlag vorus, mit vereinzelte Mänge bis zu 6 Zoll im Mogollon Rim vo Arizona.	deletion	Die neuste Modell vom National Hurricane Center prognostizieret 5 bis 10 Zentimeter Niderschlag mit 15 Santimeter im Mogollon Rim vo Arizona.	17.64	19.41	40.04	38.59	38.05	5.87	0.042188674211502	0.1657607853412628	-0.0291174817830324	0.6141929030418396	0.6405959725379944	0.6817919015884399	-0.0316010639071464	0.1140272468328476	0.3302434384822845	-0.4587900042533874	-0.4416152238845825	-0.0005105808377265	-0.0798695310950279	0.117484800517559	0.4174865782260895	-0.625043511390686	-0.4284442961215973	0.1142104864120483	-0.1187098175287246	0.0004466138780117	0.3432387113571167	-0.0895875319838523	-0.0880963653326034	0.3398175537586212	-0.3346254825592041	-0.1621454507112503	-1.1741360425949097	0.3891662955284118	0.399955153465271	-0.2807011604309082	0.205483853816986	-0.1078838631510734	-0.9519153237342834	0.4818434715270996	0.5385351181030273	0.2824815511703491	0.2683121860027313	0.3012625873088836	-0.0790105387568473	0.3263933360576629	0.3000158369541168	0.209751158952713	0.2875819802284241	0.2201618701219558	0.1561502516269683	0.6297996044158936	0.7090376615524292	0.5712716579437256	0.2832183241844177	0.3786640763282776	-0.3968139588832855	-0.0285378880798816	-0.2884740531444549	-1.2807495594024658	-0.1715888679027557	-0.0779530704021453	0.0086244717240333	-0.0682512298226356	0.1319307833909988	0.1416240781545639
I'm not running, but I'm really running," he said.	Ich tu nöd kandidiere, aber ich bi würkli am Ränne", hett er gsait.	Ich träte nöd aa, aber in Würklichkeit trete ich aa", hät er gseit.	Ich lauf nöd, aber ich lauf würkli", hetter gseit.	substitution	Ich träte sicher aa, aber in Würklichkeit trete ich aa", hät er gseit.	7.69	7.92	12.31	7.52	24.25	10.0	-1.0352555513381958	-1.0583484172821045	-0.6736828684806824	0.4616136252880096	0.4889443218708038	0.478539377450943	-0.0431061089038848	0.0336382985115051	0.0955192223191261	-0.5959990620613098	-0.3876549005508423	-0.6287770867347717	0.0839794725179672	0.1754710674285888	0.3983270823955536	-0.100705549120903	-0.0069750119000673	0.336497038602829	0.0541060976684093	0.0874400660395622	0.2206141799688339	-0.2336687892675399	-0.1586137413978576	0.0747933611273765	-1.4196213483810425	-1.5836464166641235	-1.0699750185012815	-0.2001899480819702	-0.2679695785045624	0.068294420838356	-0.9805852174758912	-1.0095701217651367	-0.7874372005462646	0.199793741106987	0.206071987748146	0.464172214269638	-0.0494445338845253	0.0386955514550209	0.5330865979194641	0.0715253800153732	0.0522108636796474	0.134788230061531	0.0104314275085926	0.0399296917021274	0.1780595928430557	0.241045206785202	0.2504977583885193	0.3000054359436035	-0.5225510001182556	-0.3749445974826813	-0.3945580422878265	-1.5548549890518188	-1.8833725452423096	-1.6006596088409424	-0.6036838889122009	-0.5519377589225769	-0.8632586598396301	-0.2901384830474853	-0.297139436006546	-0.0936506986618042
It Is Very Bad.	Es isch sehr schlächt.	Es isch sehr schlächt.	Es isch sehr schlimm.	deletion	Es isch schlächt.	35.19	100.0	42.73	57.14	100.0	77.78	0.8304494023323059	1.1113839149475098	0.3672704696655273	0.7659618854522705	0.9180665016174316	0.7559404373168945	0.956235945224762	1.405510425567627	0.7311729788780212	0.8055336475372314	1.2818090915679932	0.3540714085102081	1.031617283821106	1.3501540422439575	0.6674284338951111	1.0460056066513062	1.4813414812088013	0.3614205718040466	0.696190595626831	0.9489771127700806	0.5052290558815002	0.617687463760376	1.0585176944732666	0.4542883336544037	-0.7040123343467712	0.0578858964145183	0.5530669093132019	0.5660400986671448	0.5461458563804626	0.837832510471344	0.0559646487236022	-0.1605637669563293	0.7269368767738342	0.815887987613678	0.8388367891311646	0.9053452610969543	0.6768937110900879	0.7046106457710266	0.9024213552474976	0.5373879671096802	0.6137648224830627	0.7936088442802429	0.5030155181884766	0.6021394729614258	0.7217072248458862	0.2685209214687347	0.2812964022159576	0.807560920715332	0.4384867548942566	0.6269341111183167	0.9508978128433228	-0.6803237795829773	-0.5003511905670166	0.4807095527648926	0.5592869520187378	1.2284437417984009	0.4472422301769256	0.7695737481117249	1.0673706531524658	0.6202071905136108
It is very bad.	Es isch sehr schlächt.	Es isch sehr schlimm.	Es isch huere schlimm.	substitution	Es isch nöd schlimm.	23.64	42.73	23.64	35.71	77.78	42.55	-0.3197569549083709	0.3925373554229736	-0.1012639924883842	0.7069490551948547	0.7816529870033264	0.6911917328834534	0.6794523596763611	0.7455787062644958	0.6926972270011902	0.283982366323471	0.3910851180553436	0.0185586083680391	0.579688549041748	0.6470851302146912	0.610051691532135	0.0482935383915901	0.3715626299381256	0.2555494308471679	0.2999953627586365	0.5121009349822998	0.3958733677864074	0.1003570184111595	0.4934345185756683	0.4075604677200317	0.056900504976511	0.4856064915657043	-0.2323134243488311	0.8126761317253113	0.8725454807281494	0.8826702833175659	0.5008848905563354	0.6750410795211792	0.4277723431587219	0.9266955852508544	0.9347373247146606	0.9665899872779846	0.8557137846946716	0.8807098269462585	0.9670218229293824	0.6389662623405457	0.8408860564231873	0.9029667973518372	0.3957888782024383	0.7596556544303894	0.8422421813011169	0.614637553691864	0.7920272350311279	0.5905109643936157	0.7957731485366821	0.954460084438324	0.7570759654045105	-0.996061146259308	0.3340262472629547	-0.8815622925758362	-0.5278300046920776	0.4546535313129425	-0.1601996719837188	0.5106767416000366	0.6200302839279175	0.422334223985672
