source	reference	sentA	sentB	modification_type	sentA_sem_changed	BLEU_sentA_sem_changed	BLEU_sentA	BLEU_sentB	CHRF_sentA_sem_changed	CHRF_sentA	CHRF_sentB	COMET-20_sentA_sem_changed	COMET-20_sentA	COMET-20_sentB	COMET-22_sentA_sem_changed	COMET-22_sentA	COMET-22_sentB	COMET-5LANGS-NOISE_sentA_sem_changed	COMET-5LANGS-NOISE_sentA	COMET-5LANGS-NOISE_sentB	COMET-5LANGS-NO-NOISE_sentA_sem_changed	COMET-5LANGS-NO-NOISE_sentA	COMET-5LANGS-NO-NOISE_sentB	COMET-6LANGS-NOISE_sentA_sem_changed	COMET-6LANGS-NOISE_sentA	COMET-6LANGS-NOISE_sentB	COMET-6LANGS_sentA_sem_changed	COMET-6LANGS_sentA	COMET-6LANGS_sentB	COMET-GSW-XLMR-NOISE_sentA_sem_changed	COMET-GSW-XLMR-NOISE_sentA	COMET-GSW-XLMR-NOISE_sentB	COMET-GSW-XLMR_sentA_sem_changed	COMET-GSW-XLMR_sentA	COMET-GSW-XLMR_sentB	COMET-QE-20_sentA_sem_changed	COMET-QE-20_sentA	COMET-QE-20_sentB	COMET-QE-KIWI-5LANGS-NOISE_sentA_sem_changed	COMET-QE-KIWI-5LANGS-NOISE_sentA	COMET-QE-KIWI-5LANGS-NOISE_sentB	COMET-QE-KIWI-5LANGS-NO-NOISE_sentA_sem_changed	COMET-QE-KIWI-5LANGS-NO-NOISE_sentA	COMET-QE-KIWI-5LANGS-NO-NOISE_sentB	COMET-QE-KIWI-6LANGS-NOISE_sentA_sem_changed	COMET-QE-KIWI-6LANGS-NOISE_sentA	COMET-QE-KIWI-6LANGS-NOISE_sentB	COMET-QE-KIWI-6LANGS_sentA_sem_changed	COMET-QE-KIWI-6LANGS_sentA	COMET-QE-KIWI-6LANGS_sentB	COMET-QE-KIWI-GSW-NOISE_sentA_sem_changed	COMET-QE-KIWI-GSW-NOISE_sentA	COMET-QE-KIWI-GSW-NOISE_sentB	COMET-QE-KIWI-GSW-NO-NOISE_sentA_sem_changed	COMET-QE-KIWI-GSW-NO-NOISE_sentA	COMET-QE-KIWI-GSW-NO-NOISE_sentB	COMET-QE-KIWI_sentA_sem_changed	COMET-QE-KIWI_sentA	COMET-QE-KIWI_sentB	COMET-QE-KIWI-XLMR-NOISE_sentA_sem_changed	COMET-QE-KIWI-XLMR-NOISE_sentA	COMET-QE-KIWI-XLMR-NOISE_sentB	COMET-QE-KIWI_XLMR-NO-NOISE_sentA_sem_changed	COMET-QE-KIWI_XLMR-NO-NOISE_sentA	COMET-QE-KIWI_XLMR-NO-NOISE_sentB	COMET-XLMR-FT_sentA_sem_changed	COMET-XLMR-FT_sentA	COMET-XLMR-FT_sentB	COMET-XLMR-NOISE_sentA_sem_changed	COMET-XLMR-NOISE_sentA	COMET-XLMR-NOISE_sentB
In the 1980s at Carnegie Mellon University he worked on an AI system that beat the highest-ranked American Othello player, and later he was an executive at Microsoft Research and president of Google's China branch.	I de 1980er heter ar Carnegie Mellon University amne KI-System gschaffet, wo dr bestplaziert amerikanisch Othello-Spiler besigt het, o speter ischer leitende Agschteute bir Forschigsabteilig vo Microsoft o Presidänt vor Google-Niderlassig zChina.	I de 80er Joor a de Carnegie Mellon University het är uf emene AI System gschaffet, wo dr höchscht rankierte Amerikanische Othello Schpiler gschlage het u när isch är e Exekutive bi Microsoft Forschig u Presidänt vo Google-Branche gsi.	I de 1980er Jahr het är ar Carnegie Mellon University amene KI-Syschtem gschaffet, wo en ranghöchschte Amerikanische Othello-Spieler gschlage het. Später isch är leitende Aagsteute bir Microsoft Research u Presidänt vo Google China-Niederlassig gsy.	substitution	I de 80er Joor a de Carnegie Mellon University het är uf emene AI System gschaffet, wo dr höchscht rankierte Amerikanische Othello Schpiler gschlage het u när isch är e Exekutive bi Meta Forschig u Presidänt vo Google-Branche gsi.	9.91	10.09	13.16	6.72	6.55	11.89	-0.940811574459076	-0.8977229595184326	-0.6162158846855164	0.5496954321861267	0.5608170032501221	0.6179532408714294	-0.4454934000968933	-0.4028895199298858	0.106625311076641	-0.6065469980239868	-0.5811901688575745	-0.3679887950420379	0.2728042006492615	0.2853749990463257	0.4266535341739654	0.0349089801311492	0.0812171623110771	0.3999916017055511	0.2969361543655395	0.2984383702278137	0.3936553597450256	0.2657171785831451	0.2787939012050628	0.4071145951747894	-1.7693774700164795	-1.8116742372512815	-1.6126381158828735	-0.8730680346488953	-0.9460397958755492	-0.541910707950592	-1.1713767051696775	-1.165518283843994	-1.1952872276306152	0.474640429019928	0.4460664987564087	0.5528069734573364	0.2901544570922851	0.2328980416059494	0.4735428392887115	0.4600946009159088	0.4518011510372162	0.516673743724823	0.479026049375534	0.4376080930233001	0.4515978991985321	0.3843742311000824	0.4110299050807953	0.5034220218658447	-1.390687346458435	-1.445927381515503	-1.0464701652526855	-2.0077009201049805	-1.9827182292938232	-2.0244686603546143	-0.7929791212081909	-0.7547603249549866	-0.4568435847759247	-1.153313159942627	-1.1217836141586304	-0.5707498788833618
Facebook, Google and other technology companies have hired luminaries from universities to work on AI in recent years.	Facebook, Google o angeri Technologiungernähme hei i de letschte Jahr Koryphäe vo verschidene Universitäte agschteut, für ar KI zschaffe.	Facebook, Google und angeri Technologieunternehme hei ide letschte Jahr Koryphäen vo Universitäte aghüret zum ar KI zschaffe.	Facebook, Google und angeri Technologieunternehme hei i de letschte Jahr Koryphäen vo Universitäte aaghüret um a KI ds schaffe.	substitution	Facebook, Google und angeri Technologieunternehme hei ide letschte Jahr Koryphäen vo Chindergärte aghüret zum ar KI zschaffe.	18.75	19.12	24.48	20.87	18.98	21.5	-0.6342464089393616	-0.3861526250839233	-0.3525134325027466	0.5994124412536621	0.6405060291290283	0.6198495030403137	0.1999252587556839	0.6216336488723755	0.6897453665733337	-0.428796648979187	-0.2080159783363342	0.1737179458141327	0.6526210308074951	0.7273439168930054	0.6828201413154602	0.4484206736087799	0.6502782702445984	0.5902562141418457	0.5762403011322021	0.6125107407569885	0.6024342775344849	0.4331563115119934	0.5239318013191223	0.4931670725345611	-1.6847842931747437	-1.6353352069854736	-1.4407941102981567	-1.0678032636642456	-0.8879607915878296	-0.9652962684631348	-1.5964152812957764	-1.5185511112213137	-1.5309388637542725	0.5360647439956665	0.4380712509155273	0.323061466217041	0.2495129853487014	0.2351751178503036	0.0664297640323638	0.5683068633079529	0.6107597351074219	0.5193663239479065	0.4799442589282989	0.5738376975059509	0.4583710432052612	0.3300982415676117	0.4238583445549011	0.4192743003368377	-1.5103005170822144	-1.3416846990585327	-1.0360692739486694	-1.9758448600769043	-1.8232479095458984	-1.8592822551727293	-0.5100144743919373	-0.2101655006408691	-0.2541166543960571	-0.2363765239715576	0.1821155846118927	0.0788558050990104
Lee said immigration policy changes could also help the U.S. bolster its AI efforts.	Dr Lee het gseit, Änderige ir Ywanderigspolitik chönnte den USA o deby häufe, ihri KI-Bemüehige zversterche.	De Lee het gseit Änderige vo de Iwanderigspolitik chönnte au de USA helfe ihri KI-Bemüehige z stärche.	Lee het gseit, Änderige vo de Iwanderigspolitik chönnte o dr USA häufe ihri KI-Bemühige ds stärche.	deletion	De Lee het gseit Änderige vo de Iwanderigspolitik chönnte au helfe ihri KI-Bemüehige z stärche.	10.67	11.01	23.16	17.77	16.55	29.27	-0.5571152567863464	-0.4442233443260193	-0.0085570979863405	0.6654098629951477	0.7054169774055481	0.6947790384292603	0.4718331396579742	0.379710704088211	0.9657966494560242	0.0777953565120697	0.0082083698362112	0.7011980414390564	0.793335497379303	0.8205199837684631	0.7997966408729553	0.7602307796478271	0.8320800065994263	0.7292356491088867	0.5449734926223755	0.5397859811782837	0.560030996799469	0.5284385085105896	0.5619781613349915	0.6051560640335083	-1.6791244745254517	-1.6934690475463867	-1.5379211902618408	-0.9828659296035768	-1.0743263959884644	0.0127160381525754	-1.4386003017425537	-1.573132038116455	-0.8577143549919128	0.5378317832946777	0.611971378326416	0.4926940202713012	0.5904723405838013	0.6805509924888611	0.4697504341602325	0.5096288323402405	0.5239906907081604	0.4975294172763824	0.5663138628005981	0.602832555770874	0.5529221296310425	0.368706613779068	0.4179926216602325	0.3504062592983246	-1.5402960777282717	-1.420676827430725	-1.2194455862045288	-2.0264642238616943	-2.0002291202545166	-1.4352670907974243	-0.0672722980380058	0.1130925640463829	0.324441522359848	0.3446820080280304	0.427990198135376	0.4441041946411133
China's State Council issued its Next Generation Artificial Intelligence Development Plan in July 2017.	Dr chinesisch Staatsrat het im Juli 2017 si Entwickligsplan für di künstlechi Intelligänz vor nöchschte Generation useggä.	Der chinesisch Staatsrat het im Juli 2017 si Entwickligsplan für Künstlechi Intelligänz vor nächschte Generation veröffentlicht.	Dä chinesischi Staatsrat het im Juli 2017 si Entwickligsplan für Künschtlechi Intelligänz vor nächschte Generation veröffentlicht.	substitution	Der chinesisch Staatsrat het im Juli 2018 si Entwickligsplan für Künstlechi Intelligänz vor nächschte Generation veröffentlicht.	31.05	51.06	44.68	2.91	2.91	47.98	-0.1639261841773986	-0.1471573710441589	-0.1297019124031067	0.7330523133277893	0.7330326437950134	0.7646211385726929	0.8559678792953491	0.8607642650604248	0.9060478806495668	0.3184235990047455	0.3220877349376678	0.4164410531520843	0.8114907145500183	0.8143460154533386	0.8350560069084167	0.8882379531860352	0.8927284479141235	0.910356879234314	0.7904160618782043	0.7916904091835022	0.7666258215904236	0.7653008103370667	0.763729989528656	0.7371468544006348	-0.8386791348457336	-0.8409952521324158	-0.9989169239997864	0.6151301860809326	0.6117511987686157	0.5893592834472656	-0.6420441269874573	-0.6563279628753662	-0.6812739372253418	0.6730554103851318	0.6713998913764954	0.693297266960144	0.6782505512237549	0.6820562481880188	0.7175732254981995	0.5848954319953918	0.5811537504196167	0.5798242688179016	0.6410850286483765	0.6353728771209717	0.6365288496017456	0.5375179052352905	0.5499839782714844	0.5550239682197571	0.5140654444694519	0.5150970816612244	0.3278946876525879	-0.9661298990249634	-0.9173434972763062	-1.3461599349975586	0.0767129436135292	0.0896143615245819	0.1266403496265411	0.6897508502006531	0.6984578371047974	0.7011693716049194
As for the NSF, it currently invests more than $100 million per year in AI research.	D NSF investiert momentan pro Jahr meh aus 100 Millione US-Dollar id KI-Forschig.	Was d NSF betrifft, so investiert si derziit meh als 100 Millione Dollar pro Jahr id KI Forschig.	Was d NSF betrifft, so investiert si derzit meh aus 100 Millione Dollar pro Jahr id KI-Forschig.	deletion	Was d NSF betrifft, so investiert si derziit 100 Millione Dollar pro Jahr id KI Forschig.	7.22	6.63	21.48	3.01	4.5	1.51	0.384177953004837	0.2298315465450287	0.3647602796554565	0.796553909778595	0.7855829000473022	0.7912686467170715	0.678260862827301	0.6908632516860962	0.7881463170051575	0.0420688278973102	-0.0308552179485559	0.0856064781546592	0.7316687703132629	0.7282930612564087	0.764616072177887	0.7068509459495544	0.7206536531448364	0.7981969118118286	0.6413408517837524	0.6653586626052856	0.7243615984916687	0.5552356243133545	0.585564374923706	0.6439887881278992	-0.8607383966445923	-0.8884978890419006	-1.0002586841583252	0.5902518033981323	0.6350257396697998	0.6563897132873535	-0.5638299584388733	-0.6997032761573792	-0.7776965498924255	0.7707901000976562	0.7662099003791809	0.7506518959999084	0.7710263133049011	0.7891833186149597	0.7642045021057129	0.7144219875335693	0.7449703812599182	0.7478580474853516	0.7327613830566406	0.7649760246276855	0.7822974920272827	0.659663736820221	0.7096042037010193	0.5732100605964661	0.4937736988067627	0.4984605312347412	0.5902370810508728	-0.8292768597602844	-0.9994559288024902	-0.9497880935668944	0.0225854106247425	0.0013336855918169	-0.0552450269460678	0.708283007144928	0.6773444414138794	0.7468591928482056
Although not legally binding, enough members of parliament have said they will abide by the vote's outcome to make it decisive.	Obwous nid rächtsverbindlech isch, hei gnüegend Parlamentarier erklärt, dass si sech ads Ergäbnis vor Abstimmig wärde haute, demits di entscheidendi Mehrheit bechunnt.	Obwou es rächtlech nid bindend isch, hei gnue Abgeordnete erklärt dass si sech ad Abstimmigsresultat halte ums entscheidend z mache.	Obwohl ds Abstimmigsresultat nid rächtlech bindend isch hei gnüegend viu Parlamentsmitglider gseit si würde sech ad Ergebnis halte damits entscheidend isch.	deletion	Obwou es rächtlech nid bindend isch, hei gnue Abgeordnete erklärt dass si sech ad Abstimmigsresultat halte.	9.54	9.98	3.94	8.89	8.17	7.53	-0.7572636008262634	-0.9939966201782228	-0.6940153241157532	0.608664333820343	0.5854764580726624	0.5859512090682983	0.1536019146442413	-0.0866522565484047	0.0876705273985862	-0.0097428504377603	-0.5629225373268127	-0.0752899125218391	0.2979055643081665	0.3073987364768982	0.3753860890865326	0.2704884707927704	0.3455005586147308	0.3686637580394745	0.3139448165893554	0.3509294390678406	0.3260376453399658	0.2500446438789367	0.2919782102108001	0.2820107638835907	-1.262949824333191	-1.6510539054870603	-1.5667351484298706	-0.5462868809700012	-0.948639750480652	-0.724926769733429	-1.4290170669555664	-1.8235087394714355	-1.3681144714355469	0.3679782450199127	0.4047570824623108	0.4878506660461426	0.4211550652980804	0.4861223995685577	0.5674670338630676	0.2804631888866424	0.3432985842227936	0.4077336490154266	0.3126604855060577	0.3967182040214538	0.4706754386425018	0.3510167896747589	0.353085845708847	0.3039773404598236	-0.6124598979949951	-1.2265609502792358	-0.9771137833595276	-1.8540197610855105	-1.9773017168045044	-1.677274465560913	-0.391155481338501	-0.5604439377784729	-0.3292878270149231	-0.2994268238544464	-0.6564772725105286	-0.6648930311203003
The name change would requires a two-thirds majority in parliament.	Fürd Namensänderig wäri e Zwöidrittumehrheit im Parlamänt erforderlech.	D Namensänderig würd e Zweidrittelmehrheit im Parlament erfordere.	D Namesänderig würd e Zweidrittelmehrheit im Parlament erfordere.	insertion	D Namensänderig würd nümm e Zweidrittelmehrheit im Parlament erfordere.	5.93	6.74	6.27	12.74	6.94	8.8	-0.1096800044178962	0.1848646700382232	0.098230741918087	0.6901861429214478	0.714765727519989	0.7025004625320435	0.6569332480430603	0.6174820065498352	0.6239579319953918	0.4067195355892181	0.3659746646881103	0.385572075843811	0.6103957295417786	0.6908594965934753	0.6864538788795471	0.6324995160102844	0.7300708293914795	0.7120446562767029	0.4828956723213196	0.5015008449554443	0.4869801998138428	0.4477940499782562	0.4886066317558288	0.4730404913425445	-1.012669801712036	-1.1570309400558472	-1.1699575185775757	0.4645795524120331	0.4768402576446533	0.4799842834472656	-0.1925999820232391	-0.061052244156599	-0.0119306817650794	0.5730448961257935	0.6733992099761963	0.6772828698158264	0.6889508366584778	0.7419304251670837	0.7428454160690308	0.563872754573822	0.6381632089614868	0.6316713094711304	0.5840599536895752	0.6508591771125793	0.6454211473464966	0.4913582503795624	0.6177658438682556	0.5561200380325317	0.4700809717178345	0.483717143535614	0.4981297850608825	-0.5852975845336914	-0.2232986986637115	0.0268595777451992	-0.059051290154457	-0.0470207408070564	0.0089838821440935	0.4860748648643493	0.481839656829834	0.4802802205085754
The name change would requires a two-thirds majority in parliament.	Fürd Namensänderig wäri e Zwöidrittumehrheit im Parlamänt erforderlech.	D Namensänderig würd e Zweidrittelmehrheit im Parlament erfordere.	Dä Namäwächsel brücht im Parlament e 2 Dritti Mehrheit.	deletion	D Namensänderig würd e Zweidrittelmehrheit erfordere.	6.5	6.74	5.52	8.7	6.94	6.33	0.1939162313938141	0.1848646700382232	-1.207634210586548	0.6770704984664917	0.714765727519989	0.4181320667266845	0.6368580460548401	0.6174820065498352	0.0522032603621482	0.4285465478897095	0.3659746646881103	-0.8576307892799377	0.667591392993927	0.6908594965934753	0.3472015857696533	0.7150412797927856	0.7300708293914795	0.1798068732023239	0.4849838018417358	0.5015008449554443	0.3096840381622314	0.453628271818161	0.4886066317558288	0.3356592953205108	-0.9345600605010986	-1.1570309400558472	-1.5378762483596802	0.4412218332290649	0.4768402576446533	0.233867809176445	-0.0176334232091903	-0.061052244156599	-0.5550869107246399	0.6710962057113647	0.6733992099761963	0.6512579321861267	0.7644525170326233	0.7419304251670837	0.6025113463401794	0.5587337613105774	0.6381632089614868	0.6719273328781128	0.5816534161567688	0.6508591771125793	0.6736319065093994	0.5493922829627991	0.6177658438682556	0.403113842010498	0.349913090467453	0.483717143535614	-0.1687654256820678	-0.82511305809021	-0.2232986986637115	-0.7259925007820129	-0.2479684352874755	-0.0470207408070564	-0.8988335728645325	0.3709089159965515	0.481839656829834	-0.8795754909515381
The name change would requires a two-thirds majority in parliament.	Fürd Namensänderig wäri e Zwöidrittumehrheit im Parlamänt erforderlech.	D Namesänderig würd e Zweidrittelmehrheit im Parlament erfordere.	Dä Namäwächsel brücht im Parlament e 2 Dritti Mehrheit.	deletion	D Namesänderig würd e Mehrheit im Parlament erfordere.	6.27	6.27	5.52	0.0	8.8	6.33	-0.6477475762367249	0.0982305034995079	-1.207634210586548	0.6572790145874023	0.7025001049041748	0.4181321859359741	0.4755843877792358	0.6239579916000366	0.0522036328911781	0.0982358455657959	0.3855721354484558	-0.857631504535675	0.5316296815872192	0.6864538788795471	0.3472015857696533	0.6013591289520264	0.7120445966720581	0.1798068284988403	0.3465513586997986	0.4869803190231323	0.3096840381622314	0.3469743728637695	0.4730404913425445	0.3356591761112213	-1.3371835947036743	-1.1699577569961548	-1.5378762483596802	0.2431694716215133	0.4799842834472656	0.233867809176445	-0.5088016986846924	-0.0119306817650794	-0.5550869107246399	0.5282372832298279	0.6772828698158264	0.6512579321861267	0.6693850159645081	0.7428454160690308	0.6025113463401794	0.552092969417572	0.6316713094711304	0.6719273328781128	0.5474333763122559	0.6454211473464966	0.6736319065093994	0.4020364880561828	0.5561200380325317	0.403113842010498	0.2563495934009552	0.4981297850608825	-0.1687654256820678	-0.2811591327190399	0.0268595777451992	-0.7259925007820129	-0.3622344732284546	0.0089844241738319	-0.8988334536552429	0.3625196814537048	0.4802805483341217	-0.879575252532959
The state election commission said there had been no reports of irregularities by 1 p.m.	D Landeswaukommission het mitteilt, dess es bisem 1 em Namittag ke Mäudig über Unregumässigkeite ggä heig.	Di staatlechi Wahlkommission het mitteilt, dass es bis 13.00 kei Bricht über Unregelmässigkeite het gä.	Diä staatlechi Wahlkommission het mitteilt, dass es bis 13.00 keini Bricht über Unregelmässigkeite gä het.	deletion	Di staatlechi Wahlkommission het mitteilt, dass es kei Bricht über Unregelmässigkeite het gä.	9.52	9.55	9.55	10.26	8.2	3.39	-0.5783417820930481	-0.3375671505928039	-0.3767734169960022	0.6033247709274292	0.634222149848938	0.6731413006782532	0.4154285788536072	0.4770233333110809	0.56318199634552	-0.0576294362545013	-0.0184398349374532	0.3386902213096618	0.5006676316261292	0.5783280730247498	0.572939395904541	0.4673541188240051	0.6163462400436401	0.6046838760375977	0.493049144744873	0.5535501837730408	0.553755521774292	0.327706903219223	0.3899411857128143	0.4138971269130707	-1.1751749515533447	-1.273171067237854	-1.3993754386901855	0.2125111371278762	0.2689771950244903	0.3868764638900757	-0.9502711892127992	-0.9353413581848145	-0.4526358544826507	0.4811280369758606	0.6160800457000732	0.6113095879554749	0.4211798310279846	0.6379018425941467	0.6510946154594421	0.4206109642982483	0.4360774457454681	0.4537454843521118	0.4208689033985138	0.4599711298942566	0.4722892940044403	0.556175708770752	0.7162435054779053	0.7189698219299316	-0.7526286244392395	-0.7874581217765808	-0.164780855178833	-1.8550009727478027	-1.875511884689331	-1.495729684829712	-0.3650319874286651	-0.5024219155311584	-0.0846949145197868	-0.0209615919739007	-0.053575113415718	0.234574019908905
"We are a poor country, but we do have dignity.	"Mir sy es arms Land, aber mir hei Würde.	„Mir sy es arms Land, aber mir hei Würd.	"Mir si es arms Land aber mir hei Würd.	substitution	„Mir sy es riichs Land, aber mir hei Würd.	38.1	63.82	25.07	21.87	93.75	49.67	-0.086195170879364	0.3129678070545196	-0.3598942756652832	0.6123380064964294	0.6383029818534851	0.5837252140045166	0.5943679213523865	0.8485230803489685	0.768064022064209	0.0459091886878013	0.614734947681427	0.2444735914468765	0.5896355509757996	0.8535282611846924	0.8496134877204895	0.4764890372753143	0.8076932430267334	0.7867457866668701	0.628948450088501	0.7423080205917358	0.7004393339157104	0.3689520359039306	0.534195601940155	0.4791584312915802	-1.1225730180740356	-1.1334253549575806	-1.366021990776062	-1.235100030899048	-0.7666006088256836	-0.9937607049942015	-1.7218878269195557	-1.4159226417541504	-1.6282825469970703	0.5518242120742798	0.4932289123535156	0.4951395988464355	0.5815065503120422	0.3964117467403412	0.3468795120716095	0.7125154137611389	0.655265212059021	0.6011650562286377	0.6974253058433533	0.6091851592063904	0.5283240079879761	0.4376566708087921	0.3941825330257416	0.3573785126209259	0.006478976458311	-0.4461769759654999	-1.385258436203003	-1.448059320449829	-1.4995102882385254	-1.826909422874451	0.0291695445775985	0.3755067884922027	-0.1743561029434204	0.5036847591400146	0.5536926984786987	0.0757410153746604
"We are a poor country, but we do have dignity.	"Mir sy es arms Land, aber mir hei Würde.	„Mir sy es arms Land, aber mir hei Würd.	"Mir sind es arms Land aber mir hei Würde.	substitution	„Mir sy es arms Land, aber mir hei Mitleid.	63.82	63.82	47.09	81.82	93.75	15.82	0.254408985376358	0.3129678070545196	0.4800671339035034	0.637579083442688	0.6383029818534851	0.727172315120697	0.9063091278076172	0.8485230803489685	1.0732367038726809	0.8252150416374207	0.614734947681427	0.852135181427002	0.8394083976745605	0.8535282611846924	0.9700438380241394	0.8622069358825684	0.8076932430267334	1.0300341844558716	0.801490843296051	0.7423080205917358	0.8455328941345215	0.6695341467857361	0.534195601940155	0.8491747975349426	-1.1220037937164309	-1.1334253549575806	-1.131221890449524	0.3506332635879516	-0.7666006088256836	-0.771210789680481	-0.6513352394104004	-1.4159226417541504	-1.5434677600860596	0.7213617563247681	0.4932289123535156	-0.1724482029676437	0.6745515465736389	0.3964117467403412	-0.40847048163414	0.737221360206604	0.655265212059021	0.6899734139442444	0.7191905975341797	0.6091851592063904	0.6219590902328491	0.3932044208049774	0.3941825330257416	0.361841470003128	0.2439762949943542	-0.4461769759654999	-1.2286547422409058	-1.1520121097564695	-1.4995102882385254	-1.9512358903884888	0.5359500050544739	0.3755067884922027	0.1472474038600921	0.5842790603637695	0.5536926984786987	0.5868034958839417
"We are a poor country, but we do have dignity.	"Mir sy es arms Land, aber mir hei Würde.	"Mir si es arms Land aber mir hei Würd.	"Mir sind es arms Land aber mir hei Würde.	substitution	"Mir si es arms Quartier aber mir hei Würd.	19.36	25.07	47.09	34.16	49.67	15.82	-0.9200047850608826	-0.3598943948745727	0.4800674319267273	0.4519137144088745	0.5837250351905823	0.7271724343299866	0.3422495424747467	0.7680640816688538	1.0732365846633911	-0.5434473156929016	0.2444735914468765	0.8521354794502258	0.6229843497276306	0.8496134877204895	0.9700435996055604	0.3566504418849945	0.786745548248291	1.030034422874451	0.5390387773513794	0.7004393935203552	0.845533013343811	0.1137386634945869	0.479158490896225	0.8491747975349426	-1.4547617435455322	-1.3660222291946411	-1.1312222480773926	-1.1731598377227783	-0.9937610030174256	-0.7712103128433228	-1.7834525108337402	-1.6282825469970703	-1.5434675216674805	-0.0058796238154172	0.4951393604278564	-0.1724461615085601	-0.2794663906097412	0.346879631280899	-0.4084701836109161	0.4252552986145019	0.6011651158332825	0.6899734735488892	0.1971208751201629	0.528323769569397	0.6219592094421387	0.3421098589897156	0.3573786318302154	0.3618415296077728	-1.5046839714050293	-1.385257601737976	-1.2286553382873535	-1.99553906917572	-1.826909184455872	-1.9512364864349363	-0.7992079854011536	-0.1743563711643219	0.1472477614879608	-0.4727281332015991	0.0757398903369903	0.5868030786514282
Of those, 70 percent said they would vote yes.	Vo dene hei 70% gseit, dess si miteme "Ja" würde stimme.	70  Prozent devo hei gseit si würde mit "Ja" stimme.	Vo dene hei 70 Prozent gseit si würde mit Ja stimme.	deletion	70  Prozent devo hei gseit si würde stimme.	10.08	13.65	20.53	9.15	7.43	29.27	-0.4546666443347931	0.2372456789016723	0.294068306684494	0.6131841540336609	0.6506853699684143	0.6749423742294312	0.627375602722168	0.7255326509475708	0.8609603047370911	0.2623965740203857	0.3604885339736938	0.6709510087966919	0.6020011305809021	0.7283992767333984	0.8721378445625305	0.5861467719078064	0.6832675933837891	0.836708664894104	0.5300931930541992	0.6812073588371277	0.66293865442276	0.4865877628326416	0.6093005537986755	0.6049789786338806	-1.303768515586853	-1.0494900941848757	-1.6146793365478516	0.3539338111877441	0.4579862952232361	0.2746300101280212	-0.8091609477996826	-0.5491365790367126	-0.5770717859268188	0.8314363360404968	0.8007287979125977	0.932886838912964	0.7631383538246155	0.7097868323326111	0.8678135275840759	0.790893018245697	0.7920674681663513	0.8291208744049072	0.7631515860557556	0.8015319108963013	0.8647816181182861	0.351782888174057	0.4624671041965484	0.4802102148532867	0.3672804832458496	0.5928744673728943	0.3565424084663391	-1.1994664669036863	-0.7090761661529541	-1.6636537313461304	0.1626283526420593	0.5406365394592285	0.6482639908790588	0.6491416692733765	0.7579973340034485	0.7610441446304321
Of those, 70 percent said they would vote yes.	Vo dene hei 70% gseit, dess si miteme "Ja" würde stimme.	70  Prozent devo hei gseit si würde mit "Ja" stimme.	70 Prozent dervo hei gseit si würde mit „Ja“ stimme.	insertion	70  Prozent devo hei gseit si würde nid mit "Ja" stimme.	13.7	13.65	6.51	22.52	7.43	7.43	-0.1313496530055999	0.2372456789016723	0.4542252421379089	0.6572393774986267	0.6506853699684143	0.6791932582855225	0.7130751013755798	0.7255326509475708	0.7437157034873962	0.1680029779672622	0.3604885339736938	0.4653815925121307	0.6807177066802979	0.7283992767333984	0.8011865019798279	0.6014145016670227	0.6832675933837891	0.7888810634613037	0.6424390077590942	0.6812073588371277	0.7019881010055542	0.5615379214286804	0.6093005537986755	0.6382085084915161	-1.1782172918319702	-1.0494900941848757	-1.2751621007919312	0.4643172323703766	0.4579862952232361	0.525797963142395	-0.8775244951248169	-0.5491365790367126	-0.1519609689712524	0.7513139843940735	0.8007287979125977	0.9447026252746582	0.665564239025116	0.7097868323326111	0.8992740511894226	0.768467128276825	0.7920674681663513	0.863532543182373	0.7735769748687744	0.8015319108963013	0.8837288618087769	0.4437360465526581	0.4624671041965484	0.4308329820632934	0.5970736145973206	0.5928744673728943	0.5382924675941467	-1.0918924808502195	-0.7090761661529541	-0.1278173178434372	0.4472510516643524	0.5406365394592285	0.6121951341629028	0.764795184135437	0.7579973340034485	0.7744044065475464
Of those, 70 percent said they would vote yes.	Vo dene hei 70% gseit, dess si miteme "Ja" würde stimme.	Vo dene hei 70 Prozent gseit si würde mit Ja stimme.	70 Prozent dervo hei gseit si würde mit „Ja“ stimme.	insertion	Vo dene hei 70 Prozent gseit si würde nid mit Ja stimme.	20.75	20.53	6.51	42.22	29.27	7.43	-0.0321335904300212	0.294068306684494	0.4542252421379089	0.653681218624115	0.6749423742294312	0.6791932582855225	0.8719934821128845	0.8609603047370911	0.7437157034873962	0.628611147403717	0.6709510087966919	0.4653815925121307	0.8225321769714355	0.8721378445625305	0.8011865019798279	0.7627323865890503	0.836708664894104	0.7888810634613037	0.6480696201324463	0.66293865442276	0.7019881010055542	0.5850367546081543	0.6049789786338806	0.6382085084915161	-1.4544309377670288	-1.6146793365478516	-1.2751621007919312	0.399016797542572	0.2746300101280212	0.525797963142395	-0.6756685972213745	-0.5770717859268188	-0.1519609689712524	0.9098154306411744	0.932886838912964	0.9447026252746582	0.853557288646698	0.8678135275840759	0.8992740511894226	0.7932223677635193	0.8291208744049072	0.863532543182373	0.8401819467544556	0.8647816181182861	0.8837288618087769	0.457322746515274	0.4802102446556091	0.4308329820632934	0.2677211463451385	0.3565424084663391	0.5382924675941467	-1.980465650558472	-1.6636537313461304	-0.1278173178434372	0.4232102334499359	0.6482639908790588	0.6121951341629028	0.7544042468070984	0.7610441446304321	0.7744044065475464
